Participant,TimeOfDay,TimeSinceStartOfExperiment,JumpNoJump,LeaningGamepad,Interface,TrialNo,PathID,LocationALongPath,TotalPointing,PointingCounterFromLocation,Trivial,TargetID,Controller Position X,Controller Position Y,Controller Position Z,Target Position X,Target Position Y,Target Position Z,Target Yaw,Target Pitch, Pointing Yaw, Pointing Pitch,Signed Pointing Error Yaw, Signed Pointing Error Pitch,Absolute Pointing Error Yaw, Absolute Pointing Error Pitch,Pointing Time,Correct distance in 3D,Distance Estimate,Signed Distance Estimate Error,Absolute Distance Estimate Error
P01,2021-03-11 11:21:47 AM,70.87823,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6531,10.69284,22.24731,-7.804039,6.22,-15.4706,349.9048,-1.190804,54.3452,-2.812963,64.44046,1.622158,64.44046,1.622158,0.8936583,215.227,0.03998674,215.187,215.187
P01,2021-03-11 11:21:47 AM,70.89188,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6526,10.69275,22.2478,-7.804039,6.22,-15.4706,349.9046,-1.190783,54.341,-2.816944,64.4364,1.626161,64.4364,1.626161,0.9071622,215.2266,0.04095257,215.1856,215.1856
P01,2021-03-11 11:21:47 AM,70.90538,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6523,10.69269,22.24816,-7.804039,6.22,-15.4706,349.9045,-1.190769,54.33614,-2.824466,64.43164,1.633696,64.43164,1.633696,0.9209074,215.2264,0.04637906,215.18,215.18
P01,2021-03-11 11:21:47 AM,70.91913,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.652,10.69264,22.24857,-7.804039,6.22,-15.4706,349.9044,-1.190757,54.34523,-2.822369,64.44086,1.631612,64.44086,1.631612,0.9348187,215.2261,0.05952525,215.1666,215.1666
P01,2021-03-11 11:21:47 AM,70.93304,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6518,10.69258,22.24893,-7.804039,6.22,-15.4706,349.9043,-1.19074,54.38115,-2.83972,64.47687,1.64898,64.47687,1.64898,0.948724,215.226,0.08610405,215.1399,215.1399
P01,2021-03-11 11:21:47 AM,70.94695,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6516,10.69246,22.2493,-7.804039,6.22,-15.4706,349.9042,-1.19071,54.40771,-2.885452,64.50354,1.694742,64.50354,1.694742,0.9625694,215.2259,0.1257129,215.1001,215.1001
P01,2021-03-11 11:21:47 AM,70.96079,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6514,10.69233,22.24963,-7.804039,6.22,-15.4706,349.9041,-1.190676,54.41964,-2.940011,64.51556,1.749336,64.51556,1.749336,0.9764186,215.2257,0.1844987,215.0412,215.0412
P01,2021-03-11 11:21:47 AM,70.97464,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6513,10.69223,22.24995,-7.804039,6.22,-15.4706,349.904,-1.190651,54.45224,-2.977595,64.54825,1.786945,64.54825,1.786945,0.9903141,215.2257,0.2615405,214.9641,214.9641
P01,2021-03-11 11:21:47 AM,70.98853,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6512,10.69217,22.25025,-7.804039,6.22,-15.4706,349.9039,-1.190633,54.49005,-2.989983,64.58615,1.79935,64.58615,1.79935,1.004297,215.2256,0.3578928,214.8677,214.8677
P01,2021-03-11 11:21:47 AM,71.00252,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.651,10.69204,22.25084,-7.804039,6.22,-15.4706,349.9037,-1.1906,54.5817,-3.029508,64.67795,1.838908,64.67795,1.838908,1.030816,215.2256,0.4733314,214.7523,214.7523
P01,2021-03-11 11:21:47 AM,71.02904,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6512,10.6921,22.25092,-7.804039,6.22,-15.4706,349.9037,-1.190615,54.64614,-2.996941,64.74243,1.806326,64.74243,1.806326,1.037115,215.2258,0.6333807,214.5924,214.5924
P01,2021-03-11 11:21:47 AM,71.03534,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6513,10.69217,22.25106,-7.804039,6.22,-15.4706,349.9037,-1.190632,54.6944,-2.966395,64.79071,1.775762,64.79071,1.775762,1.046705,215.2259,0.7934309,214.4325,214.4325
P01,2021-03-11 11:21:47 AM,71.04493,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6514,10.69223,22.25131,-7.804039,6.22,-15.4706,349.9036,-1.190647,54.79255,-2.942501,64.88892,1.751853,64.88892,1.751853,1.060195,215.2261,0.9710193,214.255,214.255
P01,2021-03-11 11:21:47 AM,71.05842,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6516,10.69233,22.25151,-7.804039,6.22,-15.4706,349.9036,-1.190674,54.8772,-2.89874,64.9736,1.708066,64.9736,1.708066,1.073704,215.2262,1.166727,214.0595,214.0595
P01,2021-03-11 11:21:47 AM,71.07193,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6517,10.6925,22.25171,-7.804039,6.22,-15.4706,349.9035,-1.190716,54.95641,-2.834377,65.05289,1.643661,65.05289,1.643661,1.087457,215.2264,1.380059,213.8464,213.8464
P01,2021-03-11 11:21:47 AM,71.08569,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6519,10.6927,22.25185,-7.804039,6.22,-15.4706,349.9035,-1.190769,55.01379,-2.752259,65.11029,1.56149,65.11029,1.56149,1.101563,215.2266,1.605448,213.6212,213.6212
P01,2021-03-11 11:21:47 AM,71.09979,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6519,10.69299,22.2519,-7.804039,6.22,-15.4706,349.9035,-1.190846,55.0214,-2.632735,65.11789,1.441889,65.11789,1.441889,1.115105,215.2267,1.838813,213.3879,213.3879
P01,2021-03-11 11:21:47 AM,71.11333,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.652,10.69331,22.25186,-7.804039,6.22,-15.4706,349.9035,-1.190931,54.97822,-2.490306,65.07471,1.299375,65.07471,1.299375,1.129134,215.2267,2.077399,213.1493,213.1493
P01,2021-03-11 11:21:47 AM,71.12737,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6519,10.69373,22.25176,-7.804039,6.22,-15.4706,349.9035,-1.191043,54.8899,-2.302763,64.98636,1.11172,64.98636,1.11172,1.143077,215.2267,2.319453,212.9072,212.9072
P01,2021-03-11 11:21:47 AM,71.14131,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6519,10.69408,22.25167,-7.804039,6.22,-15.4706,349.9036,-1.191137,54.81888,-2.14023,64.91531,0.949093,64.91531,0.949093,1.156621,215.2266,2.563815,212.6628,212.6628
P01,2021-03-11 11:21:47 AM,71.15485,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.652,10.69452,22.25157,-7.804039,6.22,-15.4706,349.9036,-1.191253,54.76614,-1.956388,64.86255,0.7651341,64.86255,0.7651341,1.170545,215.2267,2.809737,212.417,212.417
P01,2021-03-11 11:21:47 AM,71.16878,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6521,10.69491,22.25146,-7.804039,6.22,-15.4706,349.9036,-1.191358,54.72978,-1.807811,64.82617,0.6164535,64.82617,0.6164535,1.184314,215.2268,3.056732,212.1701,212.1701
P01,2021-03-11 11:21:47 AM,71.18255,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6524,10.69522,22.25141,-7.804039,6.22,-15.4706,349.9037,-1.191438,54.76902,-1.696961,64.86536,0.5055228,64.86536,0.5055228,1.198656,215.2271,3.304502,211.9226,211.9226
P01,2021-03-11 11:21:47 AM,71.19689,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6528,10.69555,22.25134,-7.804039,6.22,-15.4706,349.9037,-1.191523,54.81405,-1.567875,64.91037,0.3763524,64.91037,0.3763524,1.212634,215.2274,3.548323,211.6791,211.6791
P01,2021-03-11 11:21:47 AM,71.21087,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6528,10.69604,22.251,-7.804039,6.22,-15.4706,349.9038,-1.191653,54.70261,-1.335131,64.79883,0.1434779,64.79883,0.1434779,1.226043,215.2275,3.781825,211.4456,211.4456
P01,2021-03-11 11:21:47 AM,71.22428,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6531,10.69635,22.25082,-7.804039,6.22,-15.4706,349.9038,-1.191735,54.70726,-1.19161,64.80341,-0.0001254082,64.80341,0.0001254082,1.240184,215.2277,3.99771,211.23,211.23
P01,2021-03-11 11:21:47 AM,71.23842,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6534,10.6965,22.25056,-7.804039,6.22,-15.4706,349.9039,-1.191774,54.70708,-1.195495,64.80316,0.003721356,64.80316,0.003721356,1.25404,215.228,4.173898,211.0541,211.0541
P01,2021-03-11 11:21:47 AM,71.25227,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6537,10.6966,22.25042,-7.804039,6.22,-15.4706,349.904,-1.191799,54.73452,-1.197999,64.83057,0.006199837,64.83057,0.006199837,1.26866,215.2283,4.302895,210.9254,210.9254
P01,2021-03-11 11:21:47 AM,71.26689,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6542,10.6968,22.25028,-7.804039,6.22,-15.4706,349.904,-1.191849,54.80866,-1.160032,64.90463,-0.03181708,64.90463,0.03181708,1.281545,215.2287,4.391243,210.8375,210.8375
P01,2021-03-11 11:21:47 AM,71.27978,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6545,10.69691,22.25019,-7.804039,6.22,-15.4706,349.9041,-1.191877,54.84958,-1.12761,64.9455,-0.06426692,64.9455,0.06426692,1.295747,215.229,4.449224,210.7798,210.7798
P01,2021-03-11 11:21:47 AM,71.29398,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.655,10.69697,22.25007,-7.804039,6.22,-15.4706,349.9041,-1.191891,54.90464,-1.133165,65.00052,-0.05872619,65.00052,0.05872619,1.309691,215.2294,4.48615,210.7433,210.7433
P01,2021-03-11 11:21:47 AM,71.30792,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6554,10.69692,22.24994,-7.804039,6.22,-15.4706,349.9042,-1.191876,54.94679,-1.179608,65.0426,-0.01226878,65.0426,0.01226878,1.323392,215.2298,4.50901,210.7208,210.7208
P01,2021-03-11 11:21:47 AM,71.32162,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6561,10.69685,22.24971,-7.804039,6.22,-15.4706,349.9043,-1.191854,55.03057,-1.230095,65.12631,0.03824103,65.12631,0.03824103,1.345381,215.2305,4.522731,210.7077,210.7077
P01,2021-03-11 11:21:47 AM,71.34361,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6563,10.69682,22.24961,-7.804039,6.22,-15.4706,349.9043,-1.191845,55.03953,-1.237077,65.13522,0.0452317,65.13522,0.0452317,1.351555,215.2306,4.530486,210.7001,210.7001
P01,2021-03-11 11:21:47 AM,71.34978,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6567,10.69679,22.24937,-7.804039,6.22,-15.4706,349.9044,-1.191834,55.05529,-1.243345,65.15091,0.05151081,65.15091,0.05151081,1.364818,215.231,4.534358,210.6966,210.6966
P01,2021-03-11 11:21:47 AM,71.36304,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6571,10.69668,22.2491,-7.804039,6.22,-15.4706,349.9045,-1.191804,55.06656,-1.299365,65.16208,0.1075617,65.16208,0.1075617,1.378413,215.2313,4.535853,210.6955,210.6955
P01,2021-03-11 11:21:47 AM,71.37664,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6575,10.69653,22.24885,-7.804039,6.22,-15.4706,349.9046,-1.191762,55.10039,-1.375242,65.1958,0.1834801,65.1958,0.1834801,1.392332,215.2317,4.535854,210.6958,210.6958
P01,2021-03-11 11:21:47 AM,71.39056,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6579,10.69641,22.24861,-7.804039,6.22,-15.4706,349.9046,-1.191727,55.14897,-1.438474,65.24432,0.246747,65.24432,0.246747,1.406534,215.2321,4.535857,210.6962,210.6962
P01,2021-03-11 11:21:47 AM,71.40475,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6586,10.69631,22.24827,-7.804039,6.22,-15.4706,349.9048,-1.191698,55.23946,-1.495871,65.33472,0.3041732,65.33472,0.3041732,1.428154,215.2327,4.535855,210.6968,210.6968
P01,2021-03-11 11:21:47 AM,71.42638,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6588,10.69639,22.24811,-7.804039,6.22,-15.4706,349.9048,-1.191718,55.27657,-1.468652,65.37177,0.2769346,65.37177,0.2769346,1.43457,215.2329,4.535854,210.697,210.697
P01,2021-03-11 11:21:47 AM,71.43279,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6591,10.69644,22.24787,-7.804039,6.22,-15.4706,349.9049,-1.191728,55.307,-1.468643,65.4021,0.276915,65.4021,0.276915,1.447467,215.2331,4.535852,210.6973,210.6973
P01,2021-03-11 11:21:47 AM,71.44569,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6596,10.69654,22.24757,-7.804039,6.22,-15.4706,349.905,-1.191754,55.34315,-1.447774,65.43814,0.2560203,65.43814,0.2560203,1.461397,215.2335,4.53585,210.6977,210.6977
P01,2021-03-11 11:21:47 AM,71.45962,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6599,10.69663,22.24729,-7.804039,6.22,-15.4706,349.9051,-1.191776,55.36465,-1.434291,65.45956,0.2425144,65.45956,0.2425144,1.475399,215.2338,4.535848,210.698,210.698
P01,2021-03-11 11:21:47 AM,71.47362,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6603,10.69668,22.247,-7.804039,6.22,-15.4706,349.9052,-1.191787,55.40248,-1.452668,65.49731,0.2608814,65.49731,0.2608814,1.489496,215.2341,4.535845,210.6983,210.6983
P01,2021-03-11 11:21:47 AM,71.48772,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6609,10.69671,22.24652,-7.804039,6.22,-15.4706,349.9053,-1.191793,55.44836,-1.505028,65.54303,0.3132344,65.54303,0.3132344,1.509867,215.2346,4.535844,210.6988,210.6988
P01,2021-03-11 11:21:47 AM,71.50809,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.661,10.69672,22.24635,-7.804039,6.22,-15.4706,349.9054,-1.191795,55.45543,-1.517413,65.55005,0.3256187,65.55005,0.3256187,1.517483,215.2347,4.535846,210.6989,210.6989
P01,2021-03-11 11:21:47 AM,71.5157,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6615,10.69674,22.24595,-7.804039,6.22,-15.4706,349.9055,-1.191797,55.48543,-1.552271,65.5799,0.360474,65.5799,0.360474,1.531026,215.2351,4.535846,210.6993,210.6993
P01,2021-03-11 11:21:47 AM,71.52924,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6618,10.69671,22.24563,-7.804039,6.22,-15.4706,349.9056,-1.191788,55.52053,-1.611099,65.61493,0.4193107,65.61493,0.4193107,1.545086,215.2354,4.535843,210.6996,210.6996
P01,2021-03-11 11:21:47 AM,71.5433,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6621,10.69668,22.24535,-7.804039,6.22,-15.4706,349.9057,-1.191779,55.56043,-1.657899,65.65472,0.4661206,65.65472,0.4661206,1.559552,215.2357,4.53584,210.6998,210.6998
P01,2021-03-11 11:21:47 AM,71.55777,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6627,10.69664,22.24484,-7.804039,6.22,-15.4706,349.9059,-1.191765,55.62169,-1.752346,65.71582,0.5605805,65.71582,0.5605805,1.580101,215.2361,4.535842,210.7003,210.7003
P01,2021-03-11 11:21:47 AM,71.57832,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.663,10.69671,22.24458,-7.804039,6.22,-15.4706,349.9059,-1.191783,55.68217,-1.772832,65.77625,0.5810488,65.77625,0.5810488,1.587053,215.2364,4.535841,210.7005,210.7005
P01,2021-03-11 11:21:47 AM,71.58527,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6634,10.69684,22.24425,-7.804039,6.22,-15.4706,349.906,-1.191816,55.744,-1.773513,65.83795,0.5816971,65.83795,0.5816971,1.600748,215.2367,4.53584,210.7009,210.7009
P01,2021-03-11 11:21:47 AM,71.59896,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6639,10.69702,22.24387,-7.804039,6.22,-15.4706,349.9062,-1.191863,55.80856,-1.767381,65.9024,0.5755181,65.9024,0.5755181,1.614751,215.2371,4.535843,210.7013,210.7013
P01,2021-03-11 11:21:47 AM,71.61296,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6643,10.69718,22.24354,-7.804039,6.22,-15.4706,349.9063,-1.191901,55.8765,-1.763507,65.97021,0.5716059,65.97021,0.5716059,1.628811,215.2375,4.535845,210.7017,210.7017
P01,2021-03-11 11:21:47 AM,71.62702,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6648,10.69737,22.24314,-7.804039,6.22,-15.4706,349.9064,-1.191951,55.89793,-1.767424,65.99152,0.5754724,65.99152,0.5754724,1.642632,215.2379,4.535848,210.702,210.702
P01,2021-03-11 11:21:47 AM,71.64085,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6652,10.69766,22.24252,-7.804039,6.22,-15.4706,349.9066,-1.192027,55.8605,-1.762884,65.95392,0.5708573,65.95392,0.5708573,1.66278,215.2382,4.535847,210.7024,210.7024
P01,2021-03-11 11:21:47 AM,71.661,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6653,10.69789,22.24215,-7.804039,6.22,-15.4706,349.9067,-1.192087,55.75599,-1.728301,65.8493,0.5362136,65.8493,0.5362136,1.670788,215.2382,4.535843,210.7024,210.7024
P01,2021-03-11 11:21:47 AM,71.66901,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6656,10.6983,22.24164,-7.804039,6.22,-15.4706,349.9068,-1.192194,55.6793,-1.651004,65.77246,0.4588103,65.77246,0.4588103,1.684475,215.2385,4.53584,210.7026,210.7026
P01,2021-03-11 11:21:47 AM,71.68269,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.666,10.69875,22.24118,-7.804039,6.22,-15.4706,349.907,-1.192313,55.64812,-1.559457,65.74118,0.3671442,65.74118,0.3671442,1.698556,215.2388,4.53584,210.7029,210.7029
P01,2021-03-11 11:21:47 AM,71.69678,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6665,10.69914,22.24074,-7.804039,6.22,-15.4706,349.9071,-1.192416,55.66285,-1.517401,65.75574,0.3249856,65.75574,0.3249856,1.712628,215.2392,4.535837,210.7033,210.7033
P01,2021-03-11 11:21:47 AM,71.71085,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.667,10.69938,22.24046,-7.804039,6.22,-15.4706,349.9072,-1.192477,55.75476,-1.50209,65.84756,0.3096138,65.84756,0.3096138,1.726617,215.2396,4.535835,210.7038,210.7038
P01,2021-03-11 11:21:47 AM,71.72484,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6675,10.69953,22.2401,-7.804039,6.22,-15.4706,349.9073,-1.192512,55.87221,-1.563599,65.9649,0.3710864,65.9649,0.3710864,1.741013,215.2401,4.535833,210.7043,210.7043
P01,2021-03-11 11:21:47 AM,71.73923,Nojump,Controller,Controller,1,A,3,21,1,no,fountain (UnityEngine.AudioClip),-219.6681,10.6998,22.23928,-7.804039,6.22,-15.4706,349.9076,-1.192583,55.85519,-1.616565,65.94763,0.4239823,65.94763,0.4239823,1.761351,215.2405,4.535834,210.7047,210.7047
P01,2021-03-11 11:21:49 AM,73.37008,Nojump,Controller,Controller,1,A,3,23,2,no,bench (UnityEngine.AudioClip),-219.6415,10.67699,22.27084,-7.804039,6.22,-15.4706,349.898,-1.186627,54.85581,-4.31382,64.95776,3.127193,64.95776,3.127193,0.0137539,215.2194,0.7431338,214.4763,214.4763
P01,2021-03-11 11:21:49 AM,73.38383,Nojump,Controller,Controller,1,A,3,23,2,no,bench (UnityEngine.AudioClip),-219.6418,10.67718,22.27052,-7.804039,6.22,-15.4706,349.8982,-1.186676,54.84729,-4.271296,64.94913,3.08462,64.94913,3.08462,0.0278627,215.2197,0.9667062,214.253,214.253
P01,2021-03-11 11:21:49 AM,73.39794,Nojump,Controller,Controller,1,A,3,23,2,no,bench (UnityEngine.AudioClip),-219.6422,10.67744,22.27014,-7.804039,6.22,-15.4706,349.8983,-1.186744,54.83385,-4.189202,64.93561,3.002458,64.93561,3.002458,0.0420341,215.22,1.199617,214.0203,214.0203
P01,2021-03-11 11:21:49 AM,73.41211,Nojump,Controller,Controller,1,A,3,23,2,no,bench (UnityEngine.AudioClip),-219.6425,10.6777,22.26983,-7.804039,6.22,-15.4706,349.8983,-1.186811,54.82966,-4.10248,64.9313,2.915669,64.9313,2.915669,0.0554695,215.2202,1.4384,213.7818,213.7818
P01,2021-03-11 11:21:49 AM,73.42554,Nojump,Controller,Controller,1,A,3,23,2,no,bench (UnityEngine.AudioClip),-219.6429,10.67807,22.26939,-7.804039,6.22,-15.4706,349.8985,-1.186908,54.83295,-3.984668,64.93445,2.797759,64.93445,2.797759,0.0704642,215.2206,1.680883,213.5397,213.5397
P01,2021-03-11 11:21:49 AM,73.44054,Nojump,Controller,Controller,1,A,3,23,2,no,bench (UnityEngine.AudioClip),-219.6434,10.67841,22.26898,-7.804039,6.22,-15.4706,349.8986,-1.186997,54.85183,-3.883091,64.95322,2.696095,64.95322,2.696095,0.084839,215.2209,1.925759,213.2952,213.2952
P01,2021-03-11 11:21:49 AM,73.45491,Nojump,Controller,Controller,1,A,3,23,2,no,bench (UnityEngine.AudioClip),-219.6438,10.67869,22.26856,-7.804039,6.22,-15.4706,349.8987,-1.187068,54.85336,-3.839746,64.95462,2.652678,64.95462,2.652678,0.0976925,215.2213,2.172207,213.0491,213.0491
P01,2021-03-11 11:21:49 AM,73.46777,Nojump,Controller,Controller,1,A,3,23,2,no,bench (UnityEngine.AudioClip),-219.6443,10.67891,22.26811,-7.804039,6.22,-15.4706,349.8989,-1.187125,54.85487,-3.832676,64.95596,2.645551,64.95596,2.645551,0.1126428,215.2217,2.41969,212.802,212.802
P01,2021-03-11 11:21:49 AM,73.48272,Nojump,Controller,Controller,1,A,3,23,2,no,bench (UnityEngine.AudioClip),-219.6446,10.67909,22.26776,-7.804039,6.22,-15.4706,349.899,-1.18717,54.84489,-3.817472,64.94589,2.630301,64.94589,2.630301,0.1262829,215.2219,2.667883,212.5541,212.5541
P01,2021-03-11 11:21:49 AM,73.49636,Nojump,Controller,Controller,1,A,3,23,2,no,bench (UnityEngine.AudioClip),-219.6456,10.67964,22.26665,-7.804039,6.22,-15.4706,349.8994,-1.187313,54.81482,-3.748033,64.91547,2.560719,64.91547,2.560719,0.1549647,215.2227,2.916564,212.3062,212.3062
P01,2021-03-11 11:21:49 AM,73.52504,Nojump,Controller,Controller,1,A,3,23,2,no,bench (UnityEngine.AudioClip),-219.6458,10.68026,22.26577,-7.804039,6.22,-15.4706,349.8996,-1.187477,54.64682,-3.574464,64.74725,2.386987,64.74725,2.386987,0.1694818,215.2229,3.165586,212.0573,212.0573
P01,2021-03-11 11:21:49 AM,73.53956,Nojump,Controller,Controller,1,A,3,23,2,no,bench (UnityEngine.AudioClip),-219.6462,10.68086,22.26508,-7.804039,6.22,-15.4706,349.8998,-1.187636,54.58307,-3.386984,64.68329,2.199349,64.68329,2.199349,0.1830157,215.2231,3.366653,211.8564,211.8564
P01,2021-03-11 11:21:49 AM,73.55309,Nojump,Controller,Controller,1,A,3,23,2,no,bench (UnityEngine.AudioClip),-219.6467,10.68124,22.26452,-7.804039,6.22,-15.4706,349.9,-1.187736,54.61777,-3.368772,64.7178,2.181036,64.7178,2.181036,0.1953042,215.2235,3.537483,211.6861,211.6861
P01,2021-03-11 11:21:49 AM,73.56538,Nojump,Controller,Controller,1,A,3,23,2,no,bench (UnityEngine.AudioClip),-219.6473,10.68166,22.26391,-7.804039,6.22,-15.4706,349.9001,-1.187845,54.65312,-3.319129,64.75296,2.131283,64.75296,2.131283,0.2093685,215.224,3.666906,211.5571,211.5571
P01,2021-03-11 11:21:49 AM,73.57944,Nojump,Controller,Controller,1,A,3,23,2,no,bench (UnityEngine.AudioClip),-219.6478,10.68212,22.26341,-7.804039,6.22,-15.4706,349.9003,-1.187964,54.71806,-3.224461,64.81775,2.036497,64.81775,2.036497,0.222334,215.2244,3.75834,211.4661,211.4661
P01,2021-03-11 11:21:49 AM,73.59241,Nojump,Controller,Controller,1,A,3,23,2,no,bench (UnityEngine.AudioClip),-219.6485,10.68278,22.26268,-7.804039,6.22,-15.4706,349.9005,-1.188137,54.7923,-3.095449,64.89178,1.907313,64.89178,1.907313,0.2362812,215.225,3.82004,211.405,211.405
P01,2021-03-11 11:21:49 AM,73.60635,Nojump,Controller,Controller,1,A,3,23,2,no,bench (UnityEngine.AudioClip),-219.6497,10.68381,22.26133,-7.804039,6.22,-15.4706,349.9009,-1.188407,54.86638,-2.935454,64.96545,1.747047,64.96545,1.747047,0.2646394,215.2259,3.860318,211.3656,211.3656
P01,2021-03-11 11:21:49 AM,73.63471,Nojump,Controller,Controller,1,A,3,23,2,no,bench (UnityEngine.AudioClip),-219.6501,10.68426,22.26059,-7.804039,6.22,-15.4706,349.9011,-1.188524,54.82081,-2.898593,64.91968,1.710069,64.91968,1.710069,0.2777368,215.2262,3.885996,211.3402,211.3402
P01,2021-03-11 11:21:49 AM,73.64781,Nojump,Controller,Controller,1,A,3,23,2,no,bench (UnityEngine.AudioClip),-219.6505,10.68472,22.25993,-7.804039,6.22,-15.4706,349.9013,-1.188646,54.80943,-2.817096,64.90808,1.62845,64.90808,1.62845,0.2919429,215.2265,3.89722,211.3293,211.3293
